EMSR_AOI,folderPath,startDate,endDate,sizeImage,burnedPixel,cloudPixel,countOverlap,percentageCloud,percentageOverlap,Type
EMSR592_AOI02_01,../../data/dataOptimal/EMSR592/AOI02/EMSR592_AOI02_01,2022-07-12T14:00:00Z,2022-08-11T14:00:00Z,2357716,565563,0,0,0.0,0.0,GRA
EMSR592_AOI02_01,../../data/dataOptimal/EMSR592/AOI02/EMSR592_AOI02_01,2022-07-12T14:00:00Z,2022-08-11T14:00:00Z,2357716,350480,0,0,0.0,0.0,DEL
EMSR532_AOI01_01,../../data/dataOptimal/EMSR532/AOI01/EMSR532_AOI01_01,2021-08-04T17:00:00Z,2021-09-03T17:00:00Z,1825096,511321,1692,31,0.09,0.01,GRA
EMSR532_AOI01_01,../../data/dataOptimal/EMSR532/AOI01/EMSR532_AOI01_01,2021-08-04T17:00:00Z,2021-09-03T17:00:00Z,1825096,248590,1692,0,0.09,0.0,DEL
EMSR370_AOI01_01,../../data/dataOptimal/EMSR370/AOI01/EMSR370_AOI01_01,2019-07-13T06:30:00Z,2019-08-12T06:30:00Z,437008,115675,0,0,0.0,0.0,GRA
EMSR530_AOI01_01,../../data/dataOptimal/EMSR530/AOI01/EMSR530_AOI01_01,2021-08-05T12:30:00Z,2021-09-04T12:30:00Z,1932772,285390,0,0,0.0,0.0,GRA
EMSR530_AOI01_01,../../data/dataOptimal/EMSR530/AOI01/EMSR530_AOI01_01,2021-08-05T12:30:00Z,2021-09-04T12:30:00Z,1932772,273340,0,0,0.0,0.0,DEL
EMSR530_AOI02_01,../../data/dataOptimal/EMSR530/AOI02/EMSR530_AOI02_01,2021-08-05T12:30:00Z,2021-09-04T12:30:00Z,897120,263599,0,0,0.0,0.0,GRA
EMSR578_AOI01_01,../../data/dataOptimal/EMSR578/AOI01/EMSR578_AOI01_01,2022-06-21T13:00:00Z,2022-07-16T13:00:00Z,2431738,268782,0,0,0.0,0.0,GRA
EMSR578_AOI01_01,../../data/dataOptimal/EMSR578/AOI01/EMSR578_AOI01_01,2022-06-21T13:00:00Z,2022-07-16T13:00:00Z,2431738,149850,0,0,0.0,0.0,DEL
EMSR578_AOI02_01,../../data/dataOptimal/EMSR578/AOI02/EMSR578_AOI02_01,2022-06-21T13:00:00Z,2022-07-16T13:00:00Z,756224,31326,0,0,0.0,0.0,GRA
EMSR578_AOI02_01,../../data/dataOptimal/EMSR578/AOI02/EMSR578_AOI02_01,2022-06-21T13:00:00Z,2022-07-16T13:00:00Z,756224,27565,0,0,0.0,0.0,DEL
EMSR589_AOI01_02,../../data/dataOptimal/EMSR589/AOI01/EMSR589_AOI01_02,2022-07-07T17:00:00Z,2022-08-06T17:00:00Z,2591141,9613,0,0,0.0,0.0,GRA
EMSR589_AOI01_02,../../data/dataOptimal/EMSR589/AOI01/EMSR589_AOI01_02,2022-07-07T17:00:00Z,2022-08-06T17:00:00Z,2591141,0,0,0,0.0,0,DEL
EMSR589_AOI01_01,../../data/dataOptimal/EMSR589/AOI01/EMSR589_AOI01_01,2022-07-07T17:00:00Z,2022-08-06T17:00:00Z,2596657,352728,0,0,0.0,0.0,GRA
EMSR589_AOI01_01,../../data/dataOptimal/EMSR589/AOI01/EMSR589_AOI01_01,2022-07-07T17:00:00Z,2022-08-06T17:00:00Z,2596657,0,0,0,0.0,0,DEL
EMSR589_AOI01_03,../../data/dataOptimal/EMSR589/AOI01/EMSR589_AOI01_03,2022-07-07T17:00:00Z,2022-08-06T17:00:00Z,2600536,357030,0,0,0.0,0.0,GRA
EMSR589_AOI01_03,../../data/dataOptimal/EMSR589/AOI01/EMSR589_AOI01_03,2022-07-07T17:00:00Z,2022-08-06T17:00:00Z,2600536,65275,0,0,0.0,0.0,DEL
EMSR589_AOI01_04,../../data/dataOptimal/EMSR589/AOI01/EMSR589_AOI01_04,2022-07-07T17:00:00Z,2022-08-06T17:00:00Z,2596384,452530,0,0,0.0,0.0,GRA
EMSR589_AOI01_04,../../data/dataOptimal/EMSR589/AOI01/EMSR589_AOI01_04,2022-07-07T17:00:00Z,2022-08-06T17:00:00Z,2596384,0,0,0,0.0,0,DEL
EMSR589_AOI02_01,../../data/dataOptimal/EMSR589/AOI02/EMSR589_AOI02_01,2022-07-07T17:00:00Z,2022-08-06T17:00:00Z,648590,6827,0,0,0.0,0.0,DEL
EMSR588_AOI01_01,../../data/dataOptimal/EMSR588/AOI01/EMSR588_AOI01_01,2022-07-04T10:00:00Z,2022-08-03T10:00:00Z,1346618,120871,1255,0,0.09,0.0,GRA
EMSR593_AOI01_01,../../data/dataOptimal/EMSR593/AOI01/EMSR593_AOI01_01,2022-07-15T14:00:00Z,2022-08-14T14:00:00Z,917610,130499,0,0,0.0,0.0,GRA
EMSR401_AOI01_01,../../data/dataOptimal/EMSR401/AOI01/EMSR401_AOI01_01,2019-10-22T15:00:00Z,2019-11-21T15:00:00Z,524175,10448,458,0,0.09,0.0,GRA
EMSR401_AOI02_01,../../data/dataOptimal/EMSR401/AOI02/EMSR401_AOI02_01,2019-10-22T15:00:00Z,2019-11-21T15:00:00Z,627303,9113,4887,0,0.78,0.0,GRA
EMSR623_AOI01_01,../../data/dataOptimal/EMSR623/AOI01/EMSR623_AOI01_01,2022-08-13T13:30:00Z,2022-09-12T13:30:00Z,3949034,576241,2141,0,0.05,0.0,GRA
EMSR623_AOI01_01,../../data/dataOptimal/EMSR623/AOI01/EMSR623_AOI01_01,2022-08-13T13:30:00Z,2022-09-12T13:30:00Z,3949034,447836,2141,0,0.05,0.0,DEL
EMSR372_AOI04_04,../../data/dataOptimal/EMSR372/AOI04/EMSR372_AOI04_04,2019-07-20T22:00:00Z,2019-08-19T22:00:00Z,1083632,188081,0,0,0.0,0.0,GRA
EMSR372_AOI04_01,../../data/dataOptimal/EMSR372/AOI04/EMSR372_AOI04_01,2019-07-20T22:00:00Z,2019-08-19T22:00:00Z,1084692,50898,0,0,0.0,0.0,GRA
EMSR372_AOI04_03,../../data/dataOptimal/EMSR372/AOI04/EMSR372_AOI04_03,2019-07-20T22:00:00Z,2019-08-19T22:00:00Z,1084680,414477,0,0,0.0,0.0,GRA
EMSR372_AOI04_02,../../data/dataOptimal/EMSR372/AOI04/EMSR372_AOI04_02,2019-07-20T22:00:00Z,2019-08-19T22:00:00Z,1083645,310634,0,0,0.0,0.0,GRA
EMSR525_AOI01_01,../../data/dataOptimal/EMSR525/AOI01/EMSR525_AOI01_01,2021-07-31T13:00:00Z,2021-08-30T13:00:00Z,616284,39954,0,0,0.0,0.0,GRA
EMSR525_AOI01_01,../../data/dataOptimal/EMSR525/AOI01/EMSR525_AOI01_01,2021-07-31T13:00:00Z,2021-08-30T13:00:00Z,616284,39954,0,0,0.0,0.0,DEL
EMSR367_AOI01_01,../../data/dataOptimal/EMSR367/AOI01/EMSR367_AOI01_01,2019-06-28T18:00:00Z,2019-07-28T18:00:00Z,797150,244127,0,0,0.0,0.0,GRA
EMSR375_AOI01_01,../../data/dataOptimal/EMSR375/AOI01/EMSR375_AOI01_01,2019-08-04T15:00:00Z,2019-09-03T15:00:00Z,533272,36958,0,0,0.0,0.0,GRA
EMSR375_AOI01_01,../../data/dataOptimal/EMSR375/AOI01/EMSR375_AOI01_01,2019-08-04T15:00:00Z,2019-09-03T15:00:00Z,533272,35057,0,0,0.0,0.0,DEL
EMSR522_AOI01_01,../../data/dataOptimal/EMSR522/AOI01/EMSR522_AOI01_01,2021-07-24T14:00:00Z,2021-08-23T14:00:00Z,3991563,240066,1002,0,0.03,0.0,GRA
EMSR522_AOI01_01,../../data/dataOptimal/EMSR522/AOI01/EMSR522_AOI01_01,2021-07-24T14:00:00Z,2021-08-23T14:00:00Z,3991563,108171,1002,0,0.03,0.0,DEL
EMSR389_AOI01_01,../../data/dataOptimal/EMSR389/AOI01/EMSR389_AOI01_01,2019-09-14T16:00:00Z,2019-10-14T16:00:00Z,505989,33332,0,0,0.0,0.0,GRA
EMSR396_AOI01_03,../../data/dataOptimal/EMSR396/AOI01/EMSR396_AOI01_03,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,2173919,0,0,0,0.0,0,GRA
EMSR396_AOI01_03,../../data/dataOptimal/EMSR396/AOI01/EMSR396_AOI01_03,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,2173919,0,0,0,0.0,0,DEL
EMSR396_AOI01_02,../../data/dataOptimal/EMSR396/AOI01/EMSR396_AOI01_02,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,2169552,19294,820,0,0.04,0.0,GRA
EMSR396_AOI01_02,../../data/dataOptimal/EMSR396/AOI01/EMSR396_AOI01_02,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,2169552,19249,820,0,0.04,0.0,DEL
EMSR396_AOI01_01,../../data/dataOptimal/EMSR396/AOI01/EMSR396_AOI01_01,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,2171900,1483,15,0,0.0,0.0,GRA
EMSR396_AOI01_01,../../data/dataOptimal/EMSR396/AOI01/EMSR396_AOI01_01,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,2171900,1483,15,0,0.0,0.0,DEL
EMSR396_AOI01_04,../../data/dataOptimal/EMSR396/AOI01/EMSR396_AOI01_04,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,2171565,7525,0,0,0.0,0.0,GRA
EMSR396_AOI01_04,../../data/dataOptimal/EMSR396/AOI01/EMSR396_AOI01_04,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,2171565,7297,0,0,0.0,0.0,DEL
EMSR396_AOI02_01,../../data/dataOptimal/EMSR396/AOI02/EMSR396_AOI02_01,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1897400,122439,13943,0,0.73,0.0,GRA
EMSR396_AOI02_06,../../data/dataOptimal/EMSR396/AOI02/EMSR396_AOI02_06,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1891446,0,461,0,0.02,0,GRA
EMSR396_AOI02_03,../../data/dataOptimal/EMSR396/AOI02/EMSR396_AOI02_03,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1890240,0,0,0,0.0,0,GRA
EMSR396_AOI02_02,../../data/dataOptimal/EMSR396/AOI02/EMSR396_AOI02_02,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1894536,4842,41,0,0.0,0.0,GRA
EMSR396_AOI02_04,../../data/dataOptimal/EMSR396/AOI02/EMSR396_AOI02_04,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1897182,0,0,0,0.0,0,GRA
EMSR396_AOI02_05,../../data/dataOptimal/EMSR396/AOI02/EMSR396_AOI02_05,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1894314,0,25,0,0.0,0,GRA
EMSR396_AOI03_03,../../data/dataOptimal/EMSR396/AOI03/EMSR396_AOI03_03,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1685394,1363,0,0,0.0,0.0,GRA
EMSR396_AOI03_04,../../data/dataOptimal/EMSR396/AOI03/EMSR396_AOI03_04,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1682910,2968,3370,0,0.2,0.0,GRA
EMSR396_AOI03_01,../../data/dataOptimal/EMSR396/AOI03/EMSR396_AOI03_01,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1683920,0,4,0,0.0,0,GRA
EMSR396_AOI03_02,../../data/dataOptimal/EMSR396/AOI03/EMSR396_AOI03_02,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1681440,0,14,0,0.0,0,GRA
EMSR396_AOI04_03,../../data/dataOptimal/EMSR396/AOI04/EMSR396_AOI04_03,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1704324,0,0,0,0.0,0,GRA
EMSR396_AOI04_02,../../data/dataOptimal/EMSR396/AOI04/EMSR396_AOI04_02,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1701718,0,533,0,0.03,0,GRA
EMSR396_AOI04_01,../../data/dataOptimal/EMSR396/AOI04/EMSR396_AOI04_01,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1704330,1189,0,0,0.0,0.0,GRA
EMSR396_AOI04_04,../../data/dataOptimal/EMSR396/AOI04/EMSR396_AOI04_04,2019-10-15T01:00:00Z,2019-11-14T01:00:00Z,1701708,0,0,0,0.0,0,GRA
EMSR386_AOI01_01,../../data/dataOptimal/EMSR386/AOI01/EMSR386_AOI01_01,2019-09-05T11:30:00Z,2019-10-05T11:30:00Z,1088960,142352,280,150,0.03,0.11,DEL
EMSR597_AOI01_03,../../data/dataOptimal/EMSR597/AOI01/EMSR597_AOI01_03,2022-07-18T12:30:00Z,2022-08-17T12:30:00Z,1688148,406297,79,0,0.0,0.0,GRA
EMSR597_AOI01_03,../../data/dataOptimal/EMSR597/AOI01/EMSR597_AOI01_03,2022-07-18T12:30:00Z,2022-08-17T12:30:00Z,1688148,379795,79,0,0.0,0.0,DEL
EMSR597_AOI01_04,../../data/dataOptimal/EMSR597/AOI01/EMSR597_AOI01_04,2022-07-18T12:30:00Z,2022-08-17T12:30:00Z,1684179,159617,0,0,0.0,0.0,GRA
EMSR597_AOI01_04,../../data/dataOptimal/EMSR597/AOI01/EMSR597_AOI01_04,2022-07-18T12:30:00Z,2022-08-17T12:30:00Z,1684179,156435,0,0,0.0,0.0,DEL
EMSR597_AOI01_02,../../data/dataOptimal/EMSR597/AOI01/EMSR597_AOI01_02,2022-07-18T12:30:00Z,2022-08-17T12:30:00Z,1685596,151320,71,0,0.0,0.0,GRA
EMSR597_AOI01_02,../../data/dataOptimal/EMSR597/AOI01/EMSR597_AOI01_02,2022-07-18T12:30:00Z,2022-08-17T12:30:00Z,1685596,133919,71,0,0.0,0.0,DEL
EMSR597_AOI01_01,../../data/dataOptimal/EMSR597/AOI01/EMSR597_AOI01_01,2022-07-18T12:30:00Z,2022-08-17T12:30:00Z,1688238,525560,2076,299,0.12,0.06,GRA
EMSR597_AOI01_01,../../data/dataOptimal/EMSR597/AOI01/EMSR597_AOI01_01,2022-07-18T12:30:00Z,2022-08-17T12:30:00Z,1688238,175945,2076,0,0.12,0.0,DEL
EMSR598_AOI01_01,../../data/dataOptimal/EMSR598/AOI01/EMSR598_AOI01_01,2022-07-20T02:30:00Z,2022-08-19T02:30:00Z,2953359,277299,0,0,0.0,0.0,GRA
EMSR579_AOI01_01,../../data/dataOptimal/EMSR579/AOI01/EMSR579_AOI01_01,2022-06-16T00:00:00Z,2022-07-16T00:00:00Z,759941,36486,52,0,0.01,0.0,GRA
EMSR579_AOI08_01,../../data/dataOptimal/EMSR579/AOI08/EMSR579_AOI08_01,2022-06-16T00:00:00Z,2022-07-16T00:00:00Z,2403528,205454,0,0,0.0,0.0,GRA
EMSR579_AOI06_01,../../data/dataOptimal/EMSR579/AOI06/EMSR579_AOI06_01,2022-06-16T00:00:00Z,2022-07-16T00:00:00Z,858783,29592,0,0,0.0,0.0,GRA
EMSR579_AOI05_01,../../data/dataOptimal/EMSR579/AOI05/EMSR579_AOI05_01,2022-06-16T00:00:00Z,2022-07-16T00:00:00Z,2732424,627811,0,0,0.0,0.0,GRA
EMSR579_AOI05_01,../../data/dataOptimal/EMSR579/AOI05/EMSR579_AOI05_01,2022-06-16T00:00:00Z,2022-07-16T00:00:00Z,2732424,550412,0,0,0.0,0.0,DEL
EMSR579_AOI02_01,../../data/dataOptimal/EMSR579/AOI02/EMSR579_AOI02_01,2022-06-16T00:00:00Z,2022-07-16T00:00:00Z,800950,34768,0,0,0.0,0.0,GRA
EMSR579_AOI03_01,../../data/dataOptimal/EMSR579/AOI03/EMSR579_AOI03_01,2022-06-16T00:00:00Z,2022-07-16T00:00:00Z,1214213,630,0,0,0.0,0.0,GRA
EMSR579_AOI04_01,../../data/dataOptimal/EMSR579/AOI04/EMSR579_AOI04_01,2022-06-16T00:00:00Z,2022-07-16T00:00:00Z,1567040,29940,0,0,0.0,0.0,GRA
EMSR579_AOI07_01,../../data/dataOptimal/EMSR579/AOI07/EMSR579_AOI07_01,2022-06-16T00:00:00Z,2022-07-16T00:00:00Z,3819820,657900,0,0,0.0,0.0,GRA
EMSR579_AOI07_01,../../data/dataOptimal/EMSR579/AOI07/EMSR579_AOI07_01,2022-06-16T00:00:00Z,2022-07-16T00:00:00Z,3819820,473472,0,0,0.0,0.0,DEL
EMSR527_AOI01_08,../../data/dataOptimal/EMSR527/AOI01/EMSR527_AOI01_08,2021-08-03T13:30:00Z,2021-10-02T13:30:00Z,2258333,388026,28,0,0.0,0.0,GRA
EMSR527_AOI01_01,../../data/dataOptimal/EMSR527/AOI01/EMSR527_AOI01_01,2021-08-03T13:30:00Z,2021-10-02T13:30:00Z,2259390,0,0,0,0.0,0,GRA
EMSR527_AOI01_06,../../data/dataOptimal/EMSR527/AOI01/EMSR527_AOI01_06,2021-08-03T13:30:00Z,2021-10-02T13:30:00Z,2265718,553807,0,0,0.0,0.0,GRA
EMSR527_AOI01_02,../../data/dataOptimal/EMSR527/AOI01/EMSR527_AOI01_02,2021-08-03T13:30:00Z,2021-10-02T13:30:00Z,2256514,0,4,0,0.0,0,GRA
EMSR527_AOI01_04,../../data/dataOptimal/EMSR527/AOI01/EMSR527_AOI01_04,2021-08-03T13:30:00Z,2021-10-02T13:30:00Z,2261116,1549241,1302,1302,0.06,0.08,GRA
EMSR527_AOI01_07,../../data/dataOptimal/EMSR527/AOI01/EMSR527_AOI01_07,2021-08-03T13:30:00Z,2021-10-02T13:30:00Z,2262764,1333249,25,25,0.0,0.0,GRA
EMSR527_AOI01_03,../../data/dataOptimal/EMSR527/AOI01/EMSR527_AOI01_03,2021-08-03T13:30:00Z,2021-10-02T13:30:00Z,2265538,224625,0,0,0.0,0.0,GRA
EMSR527_AOI01_05,../../data/dataOptimal/EMSR527/AOI01/EMSR527_AOI01_05,2021-08-03T13:30:00Z,2021-10-02T13:30:00Z,2256694,1055963,0,0,0.0,0.0,GRA
EMSR527_AOI06_01,../../data/dataOptimal/EMSR527/AOI06/EMSR527_AOI06_01,2021-08-03T13:30:00Z,2021-10-02T13:30:00Z,2406420,1168141,1306,1306,0.05,0.11,GRA
EMSR527_AOI05_01,../../data/dataOptimal/EMSR527/AOI05/EMSR527_AOI05_01,2021-08-03T13:30:00Z,2021-09-02T13:30:00Z,2345480,887137,5795,1266,0.25,0.14,GRA
EMSR527_AOI02_01,../../data/dataOptimal/EMSR527/AOI02/EMSR527_AOI02_01,2021-08-03T13:30:00Z,2021-09-02T13:30:00Z,3316500,829300,92,0,0.0,0.0,GRA
EMSR527_AOI03_01,../../data/dataOptimal/EMSR527/AOI03/EMSR527_AOI03_01,2021-08-03T13:30:00Z,2021-09-02T13:30:00Z,1074584,301646,0,0,0.0,0.0,GRA
EMSR527_AOI04_01,../../data/dataOptimal/EMSR527/AOI04/EMSR527_AOI04_01,2021-08-03T13:30:00Z,2021-09-02T13:30:00Z,570544,49995,44,0,0.01,0.0,GRA
EMSR527_AOI07_01,../../data/dataOptimal/EMSR527/AOI07/EMSR527_AOI07_01,2021-08-03T13:30:00Z,2021-09-02T13:30:00Z,1457955,762585,118,0,0.01,0.0,GRA
EMSR458_AOI01_01,../../data/dataOptimal/EMSR458/AOI01/EMSR458_AOI01_01,2020-08-27T18:30:00Z,2020-09-26T18:30:00Z,2551594,334378,2264,2264,0.09,0.68,GRA
EMSR458_AOI01_01,../../data/dataOptimal/EMSR458/AOI01/EMSR458_AOI01_01,2020-08-27T18:30:00Z,2020-09-26T18:30:00Z,2551594,255623,2264,1916,0.09,0.75,DEL
EMSR360_AOI01_01,../../data/dataOptimal/EMSR360/AOI01/EMSR360_AOI01_01,2019-05-15T16:00:00Z,2019-06-14T16:00:00Z,583712,5224,0,0,0.0,0.0,GRA
EMSR353_AOI01_01,../../data/dataOptimal/EMSR353/AOI01/EMSR353_AOI01_01,2019-04-22T10:00:00Z,2019-05-22T10:00:00Z,902268,9921,0,0,0.0,0.0,GRA
EMSR353_AOI01_01,../../data/dataOptimal/EMSR353/AOI01/EMSR353_AOI01_01,2019-04-22T10:00:00Z,2019-05-22T10:00:00Z,902268,10090,0,0,0.0,0.0,DEL
EMSR609_AOI01_01,../../data/dataOptimal/EMSR609/AOI01/EMSR609_AOI01_01,2022-07-25T13:30:00Z,2022-08-24T13:30:00Z,1198152,136701,0,0,0.0,0.0,GRA
EMSR523_AOI10_01,../../data/dataOptimal/EMSR523/AOI10/EMSR523_AOI10_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,460027,46273,0,0,0.0,0.0,GRA
EMSR523_AOI01_04,../../data/dataOptimal/EMSR523/AOI01/EMSR523_AOI01_04,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,1667322,0,0,0,0.0,0,DEL
EMSR523_AOI01_01,../../data/dataOptimal/EMSR523/AOI01/EMSR523_AOI01_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,1669744,459761,0,0,0.0,0.0,DEL
EMSR523_AOI01_03,../../data/dataOptimal/EMSR523/AOI01/EMSR523_AOI01_03,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,1669854,140027,0,0,0.0,0.0,DEL
EMSR523_AOI01_02,../../data/dataOptimal/EMSR523/AOI01/EMSR523_AOI01_02,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,1667216,247160,0,0,0.0,0.0,DEL
EMSR523_AOI08_01,../../data/dataOptimal/EMSR523/AOI08/EMSR523_AOI08_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,489972,2733,0,0,0.0,0.0,GRA
EMSR523_AOI06_01,../../data/dataOptimal/EMSR523/AOI06/EMSR523_AOI06_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,468180,153552,0,0,0.0,0.0,GRA
EMSR523_AOI09_01,../../data/dataOptimal/EMSR523/AOI09/EMSR523_AOI09_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,2680304,9787,0,0,0.0,0.0,DEL
EMSR523_AOI09_02,../../data/dataOptimal/EMSR523/AOI09/EMSR523_AOI09_02,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,2674096,51143,0,0,0.0,0.0,DEL
EMSR523_AOI05_01,../../data/dataOptimal/EMSR523/AOI05/EMSR523_AOI05_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,1794215,133751,1365,0,0.08,0.0,GRA
EMSR523_AOI05_01,../../data/dataOptimal/EMSR523/AOI05/EMSR523_AOI05_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,1794215,40185,1365,0,0.08,0.0,DEL
EMSR523_AOI02_01,../../data/dataOptimal/EMSR523/AOI02/EMSR523_AOI02_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,1766810,719540,0,0,0.0,0.0,GRA
EMSR523_AOI03_01,../../data/dataOptimal/EMSR523/AOI03/EMSR523_AOI03_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,654300,220713,0,0,0.0,0.0,GRA
EMSR523_AOI04_01,../../data/dataOptimal/EMSR523/AOI04/EMSR523_AOI04_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,467289,15921,0,0,0.0,0.0,GRA
EMSR523_AOI07_05,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_05,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3247200,39910,0,0,0.0,0.0,GRA
EMSR523_AOI07_05,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_05,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3247200,40994,0,0,0.0,0.0,DEL
EMSR523_AOI07_02,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_02,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3250188,62025,0,0,0.0,0.0,GRA
EMSR523_AOI07_02,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_02,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3250188,65587,0,0,0.0,0.0,DEL
EMSR523_AOI07_06,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_06,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3237300,0,0,0,0.0,0,GRA
EMSR523_AOI07_06,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_06,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3237300,0,0,0,0.0,0,DEL
EMSR523_AOI07_03,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_03,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3242280,0,0,0,0.0,0,GRA
EMSR523_AOI07_03,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_03,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3242280,33130,0,0,0.0,0.0,DEL
EMSR523_AOI07_01,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3258096,42691,0,0,0.0,0.0,GRA
EMSR523_AOI07_01,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_01,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3258096,43528,0,0,0.0,0.0,DEL
EMSR523_AOI07_04,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_04,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3255120,41378,0,0,0.0,0.0,GRA
EMSR523_AOI07_04,../../data/dataOptimal/EMSR523/AOI07/EMSR523_AOI07_04,2021-07-24T10:00:00Z,2021-08-23T10:00:00Z,3255120,59169,0,0,0.0,0.0,DEL
EMSR582_AOI02_01,../../data/dataOptimal/EMSR582/AOI02/EMSR582_AOI02_01,2022-06-18T00:00:00Z,2022-07-18T00:00:00Z,371063,16574,0,0,0.0,0.0,GRA
EMSR368_AOI01_02,../../data/dataOptimal/EMSR368/AOI01/EMSR368_AOI01_02,2019-06-28T11:30:00Z,2019-07-28T11:30:00Z,1581372,151780,0,0,0.0,0.0,GRA
EMSR368_AOI01_01,../../data/dataOptimal/EMSR368/AOI01/EMSR368_AOI01_01,2019-06-28T11:30:00Z,2019-07-28T11:30:00Z,1583088,3881,0,0,0.0,0.0,GRA
EMSR363_AOI01_01,../../data/dataOptimal/EMSR363/AOI01/EMSR363_AOI01_01,2019-06-03T02:00:00Z,2019-07-03T02:00:00Z,1502725,64767,2730,0,0.18,0.0,GRA
EMSR363_AOI01_01,../../data/dataOptimal/EMSR363/AOI01/EMSR363_AOI01_01,2019-06-03T02:00:00Z,2019-07-03T02:00:00Z,1502725,56635,2730,0,0.18,0.0,DEL
EMSR543_AOI01_01,../../data/dataOptimal/EMSR543/AOI01/EMSR543_AOI01_01,2021-08-17T20:00:00Z,2021-09-16T20:00:00Z,1174716,17421,2143,0,0.18,0.0,GRA
EMSR543_AOI01_01,../../data/dataOptimal/EMSR543/AOI01/EMSR543_AOI01_01,2021-08-17T20:00:00Z,2021-09-16T20:00:00Z,1174716,17420,2143,0,0.18,0.0,DEL
EMSR624_AOI01_01,../../data/dataOptimal/EMSR624/AOI01/EMSR624_AOI01_01,2022-08-10T10:00:00Z,2022-09-09T10:00:00Z,692730,22596,0,0,0.0,0.0,GRA
EMSR428_AOI01_01,../../data/dataOptimal/EMSR428/AOI01/EMSR428_AOI01_01,2020-02-22T18:30:00Z,2020-03-23T18:30:00Z,601692,95511,0,0,0.0,0.0,GRA
EMSR428_AOI01_01,../../data/dataOptimal/EMSR428/AOI01/EMSR428_AOI01_01,2020-02-22T18:30:00Z,2020-03-23T18:30:00Z,601692,95712,0,0,0.0,0.0,DEL
EMSR371_AOI01_01,../../data/dataOptimal/EMSR371/AOI01/EMSR371_AOI01_01,2019-07-13T08:00:00Z,2019-08-12T08:00:00Z,499016,65948,0,0,0.0,0.0,GRA
